no,Date,Time,Currency,Impact,News description,Actual,Forecast,Previous,Revised from,FF event ID
39093,2015-11-11,19:30,AUD,H,Unemployment Rate,5.90%,6.20%,6.20%,,55220
39094,2015-11-11,22:45,JPY,L,30-y Bond Auction,1.39|3.2,,1.35|3.3,,56970
39095,2015-11-12,2:00,EUR,L,German Final CPI m/m,0.00%,0.00%,0.00%,,57617
39096,2015-11-12,2:45,EUR,L,French CPI m/m,0.10%,0.10%,-0.40%,,56501
39097,2015-11-12,3:00,CNY,L,M2 Money Supply y/y,13.50%,13.20%,13.10%,,56071
39098,2015-11-12,3:00,CNY,L,New Loans,514B,800B,1050B,,56070
39099,2015-11-12,3:30,EUR,H,ECB President Draghi Speaks,,,,,61831
39100,2015-11-12,5:00,EUR,L,Industrial Production m/m,-0.30%,-0.10%,-0.40%,-0.50%,57336
39101,2015-11-12,5:30,EUR,H,ECB President Draghi Speaks,,,,,61832
39102,2015-11-12,8:30,CAD,M,NHPI m/m,0.10%,0.20%,0.30%,,58588
39103,2015-11-12,8:30,USD,H,Unemployment Claims,276K,270K,276K,,54338
39104,2015-11-12,9:30,USD,H,Fed Chair Yellen Speaks,,,,,61829
39105,2015-11-12,10:00,USD,M,JOLTS Job Openings,5.53M,5.39M,5.38M,5.37M,58116
39106,2015-11-12,10:15,USD,M,FOMC Member Evans Speaks,,,,,61821
39107,2015-11-12,11:00,USD,M,Crude Oil Inventories,4.2M,0.8M,2.8M,,54390
39108,2015-11-12,12:00,GBP,M,MPC Member Haldane Speaks,,,,,61833
39109,2015-11-12,12:15,USD,M,FOMC Member Dudley Speaks,,,,,61822
39110,2015-11-12,13:01,USD,L,30-y Bond Auction,3.07|2.4,,2.91|2.5,,57405
39111,2015-11-12,13:57,USD,L,Federal Budget Balance,-136.5B,-130.2B,91.1B,,54580
39112,2015-11-12,18:00,USD,M,FOMC Member Fischer Speaks,,,,,61830
39113,2015-11-12,23:30,JPY,L,Revised Industrial Production m/m,1.10%,1.00%,1.00%,,56850
39114,2015-11-12,23:34,JPY,L,Tertiary Industry Activity m/m,-0.40%,0.20%,0.20%,0.10%,56863
39115,2015-11-13,1:30,EUR,L,French Prelim GDP q/q,0.30%,0.30%,0.00%,,56526
39116,2015-11-13,2:00,EUR,H,German Prelim GDP q/q,0.30%,0.30%,0.40%,,57500
39117,2015-11-13,2:45,EUR,L,French Prelim Non-Farm Payrolls q/q,0.10%,0.10%,0.20%,,56522
39118,2015-11-13,3:15,CHF,M,PPI m/m,0.20%,-0.20%,-0.10%,,56442
39119,2015-11-13,4:00,EUR,L,Italian Prelim GDP q/q,0.20%,0.30%,0.30%,0.20%,56653
39120,2015-11-13,4:30,GBP,L,Construction Output m/m,-0.20%,1.50%,-3.40%,-4.30%,55675
39121,2015-11-13,5:00,EUR,L,Trade Balance,20.1B,19.4B,19.0B,19.8B,57337
39122,2015-11-13,5:00,EUR,M,Flash GDP q/q,0.30%,0.40%,0.40%,0.30%,57338
39123,2015-11-13,8:00,CAD,M,Gov Council Member Wilkins Speaks,,,,,61823
39124,2015-11-13,8:30,USD,H,Core Retail Sales m/m,0.20%,0.40%,-0.40%,-0.30%,57743
39125,2015-11-13,8:30,USD,H,PPI m/m,-0.40%,0.20%,-0.50%,,57890
39126,2015-11-13,8:30,USD,H,Retail Sales m/m,0.10%,0.30%,0.00%,0.10%,57741
39127,2015-11-13,8:30,USD,M,Core PPI m/m,-0.30%,0.10%,-0.30%,,57888
39128,2015-11-13,9:30,GBP,L,CB Leading Index m/m,-0.30%,,0.10%,0.20%,55935
39129,2015-11-13,10:00,USD,H,Prelim UoM Consumer Sentiment,93.1,91.3,90,92.1,56126
39130,2015-11-13,10:00,USD,L,Business Inventories m/m,0.30%,0.10%,0.10%,0.00%,57694
39131,2015-11-13,10:00,USD,L,Prelim UoM Inflation Expectations,2.50%,,2.70%,,56128
39132,2015-11-13,10:30,USD,L,Natural Gas Storage,49B,51B,52B,,54443
39133,2015-11-15,0:01,ALL,M,G20 Meetings [Day 1],,,,,61843
39134,2015-11-15,16:45,NZD,H,Retail Sales q/q,1.60%,1.00%,0.10%,,55081
39135,2015-11-15,16:45,NZD,M,Core Retail Sales q/q,1.00%,1.40%,0,0.10%,55080
39136,2015-11-15,18:50,JPY,H,Prelim GDP q/q,-0.20%,-0.10%,-0.30%,-0.40%,57043
39137,2015-11-15,18:50,JPY,L,Prelim GDP Price Index y/y,2.00%,1.70%,1.50%,1.60%,57042
39138,2015-11-15,19:01,GBP,L,Rightmove HPI m/m,-1.30%,,0.60%,,55574
39139,2015-11-15,19:30,AUD,L,New Motor Vehicle Sales m/m,-3.60%,,5.90%,5.50%,54899
39140,2015-11-16,0:01,ALL,M,G20 Meetings [Day 2],,,,,61847
39141,2015-11-16,5:00,EUR,L,Final Core CPI y/y,1.10%,1.00%,1.00%,,57339
39142,2015-11-16,5:00,EUR,M,Final CPI y/y,0.10%,0.00%,0.00%,,57340
39143,2015-11-16,5:15,EUR,H,ECB President Draghi Speaks,,,,,61836
39144,2015-11-16,6:00,EUR,L,German Buba Monthly Report,,,,,57631
39145,2015-11-16,8:30,CAD,H,Manufacturing Sales m/m,-1.50%,0.30%,-0.60%,-0.20%,58576
39146,2015-11-16,8:30,CAD,M,Foreign Securities Purchases,3.35B,4.12B,5.78B,3.11B,58472
39147,2015-11-16,8:30,USD,M,Empire State Manufacturing Index,-10.7,-5.3,-11.4,,57994
39148,2015-11-16,16:30,AUD,M,RBA Assist Gov Kent Speaks,,,,,61844
39149,2015-11-16,19:30,AUD,H,Monetary Policy Meeting Minutes,,,,,54804
39150,2015-11-16,21:00,NZD,H,Inflation Expectations q/q,1.90%,,1.90%,,55198
39151,2015-11-17,4:00,EUR,L,Italian Trade Balance,2.19B,2.24B,1.85B,,56664
39152,2015-11-17,4:30,GBP,H,CPI y/y,-0.10%,-0.10%,-0.10%,,55808
39153,2015-11-17,4:30,GBP,L,Core CPI y/y,1.10%,1.00%,1.00%,,55807
39154,2015-11-17,4:30,GBP,L,HPI y/y,6.10%,5.40%,5.50%,5.20%,55687
39155,2015-11-17,4:30,GBP,L,PPI Output m/m,0.00%,-0.10%,-0.10%,,55810
39156,2015-11-17,4:30,GBP,M,PPI Input m/m,0.20%,0.20%,0.50%,0.60%,55809
39157,2015-11-17,4:30,GBP,M,RPI y/y,0.70%,0.90%,0.80%,,55811
39158,2015-11-17,5:00,EUR,H,German ZEW Economic Sentiment,10.4,6.7,1.9,,58196
39159,2015-11-17,5:00,EUR,M,ZEW Economic Sentiment,28.3,35.2,30.1,,58194
39160,2015-11-17,8:30,USD,H,Core CPI m/m,0.20%,0.20%,0.20%,,57913
39161,2015-11-17,8:30,USD,H,CPI m/m,0.20%,0.20%,-0.20%,,57915
39162,2015-11-17,9:07,NZD,H,GDT Price Index,-7.90%,,-7.40%,,56359
39163,2015-11-17,9:15,USD,M,Capacity Utilization Rate,77.50%,77.50%,77.70%,77.50%,57968
39164,2015-11-17,9:15,USD,M,Industrial Production m/m,-0.20%,0.10%,-0.20%,,57970
39165,2015-11-17,10:00,USD,L,NAHB Housing Market Index,62,64,65,64,58264
39166,2015-11-17,10:00,USD,M,Mortgage Delinquencies,4.99%,,5.30%,,58059
39167,2015-11-17,15:30,USD,L,FOMC Member Tarullo Speaks,,,,,61849
39168,2015-11-17,16:00,USD,L,TIC Long-Term Purchases,33.6B,23.3B,20.8B,20.4B,58103
39169,2015-11-17,17:15,AUD,M,RBA Assist Gov Debelle Speaks,,,,,61837
39170,2015-11-17,18:00,AUD,L,CB Leading Index m/m,-0.10%,,-0.40%,,54999
39171,2015-11-17,18:30,AUD,L,MI Leading Index m/m,0.10%,,0.10%,,54851
39172,2015-11-17,19:30,AUD,M,Wage Price Index q/q,0.60%,0.60%,0.60%,,54984
39173,2015-11-18,5:00,CHF,L,ZEW Economic Expectations,0,,18.3,,56188
39174,2015-11-18,5:35,GBP,L,10-y Bond Auction,1.94|1.5,,1.82|1.7,,55718
39175,2015-11-18,8:00,USD,M,FOMC Member Dudley Speaks,,,,,61848
39176,2015-11-18,8:30,USD,H,Building Permits,1.15M,1.15M,1.11M,1.10M,57680
39177,2015-11-18,8:30,USD,M,Housing Starts,1.06M,1.16M,1.19M,1.21M,57683
39178,2015-11-18,10:30,USD,M,Crude Oil Inventories,0.3M,2.0M,4.2M,,54391
39179,2015-11-18,14:00,USD,H,FOMC Meeting Minutes,,,,,54530
39180,2015-11-18,16:45,NZD,L,PPI Output q/q,1.30%,0.20%,-0.20%,,55178
39181,2015-11-18,16:45,NZD,M,PPI Input q/q,1.60%,0.10%,-0.30%,,55177
39182,2015-11-18,18:50,JPY,L,Trade Balance,-0.20T,-0.38T,-0.31T,-0.36T,56875
39183,2015-11-18,22:17,JPY,H,Monetary Policy Statement,,,,,57114
39184,2015-11-18,23:30,JPY,L,All Industries Activity m/m,-0.20%,0.20%,-0.10%,-0.20%,56708
39185,2015-11-19,1:31,JPY,H,BOJ Press Conference,,,,,57115
39186,2015-11-19,2:00,CHF,L,Trade Balance,4.16B,3.18B,3.25B,3.05B,56478
39187,2015-11-19,3:00,EUR,M,German Buba President Weidmann Speaks,,,,,61846
39188,2015-11-19,4:00,EUR,L,Current Account,29.4B,18.3B,18.7B,17.7B,58203
39189,2015-11-19,4:30,GBP,H,Retail Sales m/m,-0.60%,-0.40%,1.70%,1.90%,55851
39190,2015-11-19,6:00,GBP,L,CBI Industrial Order Expectations,-11,-10,-18,,55546
39191,2015-11-19,7:30,EUR,M,ECB Monetary Policy Meeting Accounts,,,,,58693
39192,2015-11-19,8:30,CAD,M,Wholesale Sales m/m,-0.10%,0.20%,-0.10%,,58628
39193,2015-11-19,8:30,USD,H,Philly Fed Manufacturing Index,1.9,0.1,-4.5,,58042
39194,2015-11-19,8:30,USD,H,Unemployment Claims,271K,272K,276K,,54339
39195,2015-11-19,10:00,USD,L,CB Leading Index m/m,0.60%,0.50%,-0.10%,-0.20%,58296
39196,2015-11-19,10:30,CAD,L,BOC Review,,,,,57394
39197,2015-11-19,10:30,USD,L,Natural Gas Storage,15B,23B,49B,,54444
39198,2015-11-19,12:30,CHF,M,Gov Board Member Maechler Speaks,,,,,61839
39199,2015-11-19,12:30,USD,M,FOMC Member Lockhart Speaks,,,,,61838
39200,2015-11-19,16:45,USD,M,FOMC Member Fischer Speaks,,,,,61850
39201,2015-11-19,21:00,CNY,L,CB Leading Index m/m,0.60%,,1.60%,,56085
39202,2015-11-19,21:00,NZD,L,Credit Card Spending y/y,7.80%,,7.30%,,55104
39203,2015-11-20,0:00,JPY,L,BOJ Monthly Report,,,,,56945
39204,2015-11-20,2:00,EUR,L,German PPI m/m,-0.40%,-0.20%,-0.40%,,57572
39205,2015-11-20,3:00,EUR,H,ECB President Draghi Speaks,,,,,61840
39206,2015-11-20,4:30,GBP,M,Public Sector Net Borrowing,7.5B,5.5B,8.3B,8.6B,55875
39207,2015-11-20,5:15,EUR,M,German Buba President Weidmann Speaks,,,,,61841
39208,2015-11-20,8:30,CAD,H,Core CPI m/m,0.30%,0.20%,0.20%,,58494
39209,2015-11-20,8:30,CAD,H,Core Retail Sales m/m,-0.50%,-0.30%,0.00%,,58614
39210,2015-11-20,8:30,CAD,M,CPI m/m,0.10%,0.10%,-0.20%,,58495
39211,2015-11-20,8:30,CAD,M,Retail Sales m/m,-0.50%,0.10%,0.50%,,58615
39212,2015-11-20,10:00,EUR,L,Consumer Confidence,-6,-7,-8,,58147
39213,2015-11-20,11:15,USD,M,FOMC Member Dudley Speaks,,,,,61851
39214,2015-11-21,12:00,USD,M,FOMC Member Williams Speaks,,,,,61842
39215,2015-11-22,0:01,JPY,N,Bank Holiday [All Day],,,,,58429
39216,2015-11-22,6:00,EUR,M,German Buba President Weidmann Speaks,,,,,61852
39217,2015-11-22,16:45,NZD,L,Visitor Arrivals m/m,0.20%,,4.40%,4.20%,55011
39218,2015-11-23,0:01,EUR,M,Eurogroup Meetings [All Day],,,,,61934
39219,2015-11-23,3:00,EUR,H,French Flash Manufacturing PMI,50.8,50.7,50.6,50.7,55319
39220,2015-11-23,3:00,EUR,M,French Flash Services PMI,51.3,52.1,52.7,52.3,55320
39221,2015-11-23,3:30,EUR,H,German Flash Manufacturing PMI,52.6,52.2,52.1,51.6,55321
39222,2015-11-23,3:30,EUR,M,German Flash Services PMI,55.6,54.3,54.5,55.2,55322
39223,2015-11-23,4:00,EUR,M,Flash Manufacturing PMI,52.8,52.3,52.3,52,55317
39224,2015-11-23,4:00,EUR,M,Flash Services PMI,54.6,54.2,54.1,54.2,55318
39225,2015-11-23,9:45,USD,L,Flash Manufacturing PMI,52.6,54,54.1,54,55316
39226,2015-11-23,10:00,USD,M,Existing Home Sales,5.36M,5.39M,5.55M,,57455
39227,2015-11-23,12:35,USD,H,Fed Announcement,,,,,62002
39228,2015-11-23,20:35,JPY,L,Flash Manufacturing PMI,52.8,52.1,52.4,52.5,55314
39229,2015-11-24,2:00,EUR,L,German Final GDP q/q,0.30%,0.30%,0.30%,,57499
39230,2015-11-24,4:00,EUR,H,German Ifo Business Climate,109,108.3,108.2,,58171
39231,2015-11-24,4:05,AUD,H,RBA Gov Stevens Speaks,,,,,61935
39232,2015-11-24,5:00,GBP,H,Inflation Report Hearings,,,,,55704
39233,2015-11-24,6:00,GBP,L,CBI Realized Sales,7,25,19,,55534
39234,2015-11-24,8:30,USD,H,Prelim GDP q/q,2.10%,2.00%,1.50%,,57865
39235,2015-11-24,8:30,USD,L,Prelim GDP Price Index q/q,1.30%,1.20%,1.20%,,57864
39236,2015-11-24,8:30,USD,M,Goods Trade Balance,-58.4B,-61.8B,-59.1B,-58.6B,59463
39237,2015-11-24,9:00,EUR,L,Belgian NBB Business Climate,-3.9,-3.2,-4,,58284
39238,2015-11-24,9:00,USD,L,S+P/CS Composite-20 HPI y/y,5.50%,5.20%,5.10%,,58127
39239,2015-11-24,9:59,USD,L,Richmond Manufacturing Index,-3,0,-1,,58055
39240,2015-11-24,10:00,USD,H,CB Consumer Confidence,90.4,99.3,99.1,97.6,54547
39241,2015-11-24,17:35,CAD,L,Gov Council Member Patterson Speaks,,,,,61936
39242,2015-11-24,18:50,JPY,L,SPPI y/y,0.50%,0.60%,0.50%,0.60%,56984
39243,2015-11-24,18:50,JPY,M,Monetary Policy Meeting Minutes,,,,,59450
39244,2015-11-24,19:30,AUD,M,Construction Work Done q/q,-3.60%,-1.80%,2.10%,1.60%,54968
39245,2015-11-25,2:00,CHF,L,UBS Consumption Indicator,1.6,,1.56,1.65,56156
39246,2015-11-25,4:30,GBP,L,BBA Mortgage Approvals,45.4K,45.5K,44.8K,44.5K,55663
39247,2015-11-25,5:00,EUR,L,ECB Financial Stability Review,,,,,58844
39248,2015-11-25,5:00,EUR,L,Italian Retail Sales m/m,-0.10%,0.50%,0.20%,0.30%,56676
39249,2015-11-25,5:20,AUD,M,RBA Assist Gov Debelle Speaks,,,,,61937
39250,2015-11-25,5:35,EUR,L,German 10-y Bond Auction,0.49|1.1,,0.44|1.2,,57425
39251,2015-11-25,7:30,GBP,M,Autumn Forecast Statement,,,,,55693
39252,2015-11-25,8:30,USD,H,Core Durable Goods Orders m/m,0.50%,0.50%,-0.30%,-0.40%,57789
39253,2015-11-25,8:30,USD,H,Unemployment Claims,260K,273K,272K,271K,54340
39254,2015-11-25,8:30,USD,L,Personal Income m/m,0.40%,0.40%,0.20%,0.10%,57838
39255,2015-11-25,8:30,USD,M,Core PCE Price Index m/m,0.00%,0.10%,0.20%,0.10%,57842
39256,2015-11-25,8:30,USD,M,Durable Goods Orders m/m,3.00%,1.60%,-0.80%,-1.20%,57790
39257,2015-11-25,8:30,USD,M,Personal Spending m/m,0.10%,0.30%,0.10%,,57840
39258,2015-11-25,9:00,USD,L,HPI m/m,0.80%,0.50%,0.30%,,56373
39259,2015-11-25,9:45,USD,L,Flash Services PMI,56.5,55.2,54.8,54.4,55510
39260,2015-11-25,10:00,USD,L,Revised UoM Inflation Expectations,2.70%,,2.50%,,56129
39261,2015-11-25,10:00,USD,M,New Home Sales,495K,500K,447K,468K,57658
39262,2015-11-25,10:00,USD,M,Revised UoM Consumer Sentiment,91.3,93.2,93.1,,56127
39263,2015-11-25,10:30,USD,M,Crude Oil Inventories,1.0M,1.2M,0.3M,,54392
39264,2015-11-25,12:00,USD,L,Natural Gas Storage,9B,5B,15B,,54445
39265,2015-11-25,16:45,NZD,H,Trade Balance,-963M,-1000M,-1140M,-1222M,55034
39266,2015-11-25,19:30,AUD,H,Private Capital Expenditure q/q,-9.20%,-2.80%,-4.40%,-4.00%,54924
39267,2015-11-26,0:01,USD,N,Bank Holiday [All Day],,,,,58403
39268,2015-11-26,4:00,EUR,L,Private Loans y/y,1.20%,1.20%,1.10%,,58231
39269,2015-11-26,4:00,EUR,M,M3 Money Supply y/y,5.30%,4.90%,4.90%,,58229
39270,2015-11-26,8:30,CAD,L,Corporate Profits q/q,-5.40%,,12.90%,,58593
39271,2015-11-26,18:30,JPY,L,National Core CPI y/y,-0.10%,-0.10%,-0.10%,,57007
39272,2015-11-26,18:30,JPY,L,Unemployment Rate,3.10%,3.40%,3.40%,,56790
39273,2015-11-26,18:30,JPY,M,Household Spending y/y,-2.40%,0.00%,-0.40%,,56788
39274,2015-11-26,18:30,JPY,M,Tokyo Core CPI y/y,0.00%,-0.10%,-0.20%,,51288
39275,2015-11-26,18:39,GBP,L,GfK Consumer Confidence,1,2,2,,55558
39276,2015-11-27,0:00,JPY,L,BOJ Core CPI y/y,1.20%,,1.20%,,63057
39277,2015-11-27,2:00,EUR,L,German Import Prices m/m,-0.30%,-0.10%,-0.70%,,57583
39278,2015-11-27,2:00,GBP,L,Nationwide HPI m/m,0.10%,0.50%,0.50%,0.60%,55599
39279,2015-11-27,2:45,EUR,L,French Consumer Spending m/m,-0.70%,0.20%,0.10%,0.00%,56513
39280,2015-11-27,3:00,EUR,M,Spanish Flash CPI y/y,-0.30%,-0.50%,-0.70%,,56584
39281,2015-11-27,4:30,GBP,H,Second Estimate GDP q/q,0.50%,0.50%,0.50%,,55952
39282,2015-11-27,4:30,GBP,L,Index of Services 3m/3m,0.70%,0.80%,0.90%,,55911
39283,2015-11-27,4:30,GBP,M,Prelim Business Investment q/q,2.20%,1.50%,1.60%,2.90%,55956
39284,2015-11-27,5:23,EUR,L,Italian 10-y Bond Auction,1.36|1.7,,1.48|1.7,,56620
39285,2015-11-27,7:00,EUR,L,GfK German Consumer Climate,9.3,9.2,9.4,,57643
39286,2015-11-27,8:30,CAD,L,IPPI m/m,-0.50%,-0.10%,-0.40%,-0.30%,58536
39287,2015-11-27,8:30,CAD,M,RMPI m/m,0.40%,0.40%,2.40%,3.00%,58537
39288,2015-11-29,16:45,NZD,L,Building Consents m/m,5.10%,,-5.80%,-5.70%,55035
39289,2015-11-29,18:30,AUD,L,MI Inflation Gauge m/m,0.10%,,0.00%,,54840
39290,2015-11-29,18:50,JPY,L,Prelim Industrial Production m/m,1.40%,1.90%,1.10%,1.00%,56825
39291,2015-11-29,18:50,JPY,M,Retail Sales y/y,1.80%,0.90%,-0.10%,-0.20%,56824
39292,2015-11-29,19:00,NZD,H,ANZ Business Confidence,14.6,,10.5,,55142
39293,2015-11-29,19:30,AUD,L,Private Sector Credit m/m,0.70%,0.60%,0.70%,0.80%,54863
39294,2015-11-29,19:30,AUD,M,Company Operating Profits q/q,1.30%,1.10%,-0.50%,-1.90%,54920
39295,2015-11-29,20:00,JPY,H,BOJ Gov Kuroda Speaks,,,,,62659
39296,2015-11-30,0:00,JPY,L,Housing Starts y/y,-2.50%,2.50%,2.60%,,56887
39297,2015-11-30,0:01,EUR,M,German Prelim CPI m/m [All Day],0.10%,0.10%,0.00%,,57618
39298,2015-11-30,2:00,EUR,M,German Retail Sales m/m,-0.40%,0.30%,0.00%,,57536
39299,2015-11-30,3:00,CHF,M,KOF Economic Barometer,97.9,100.3,100.4,99.8,56168
39300,2015-11-30,4:30,GBP,L,M4 Money Supply m/m,0.60%,-0.20%,-1.00%,,55647
39301,2015-11-30,4:30,GBP,L,Mortgage Approvals,70K,70K,69K,,55649
39302,2015-11-30,4:30,GBP,M,Net Lending to Individuals m/m,4.8B,4.8B,4.9B,,55648
39303,2015-11-30,5:00,EUR,L,Italian Prelim CPI m/m,-0.40%,-0.20%,0.20%,,56689
39304,2015-11-30,8:30,CAD,M,Current Account,-16.2B,-15.2B,-16.6B,-17.4B,58461
39305,2015-11-30,9:45,USD,M,Chicago PMI,48.7,54.3,56.2,,56144
39306,2015-11-30,10:00,USD,M,Pending Home Sales m/m,0.20%,1.60%,-1.60%,-2.30%,57456
39307,2015-11-30,16:45,NZD,L,Overseas Trade Index q/q,-3.70%,-2.50%,1.50%,1.30%,55170
39308,2015-11-30,17:30,AUD,L,AIG Manufacturing Index,52.5,,50.2,,54744
39309,2015-11-30,18:50,JPY,L,Capital Spending q/y,11.20%,2.30%,5.60%,,56726
39310,2015-11-30,19:30,AUD,M,Building Approvals m/m,3.90%,-2.40%,2.30%,2.20%,54952
39311,2015-11-30,19:30,AUD,M,Current Account,-18.1B,-16.6B,-20.5B,-19.0B,54916
39312,2015-11-30,20:00,CNY,H,Manufacturing PMI,49.6,49.9,49.8,,54677
39313,2015-11-30,20:00,CNY,M,Non-Manufacturing PMI,53.6,,53.1,,54690
39314,2015-11-30,20:35,JPY,L,Final Manufacturing PMI,52.6,52.8,52.8,,55422
39315,2015-11-30,20:45,CNY,H,Caixin Manufacturing PMI,48.6,48.3,48.3,,55421
39316,2015-11-30,22:30,AUD,H,Cash Rate,2.00%,2.00%,2.00%,,54791
39317,2015-11-30,22:30,AUD,H,RBA Rate Statement,,,,,54792
39318,2015-11-30,22:45,JPY,L,10-y Bond Auction,0.32|3.6,,0.32|2.8,,56958
39319,2015-12-01,0:01,USD,L,Total Vehicle Sales [All Day],18.2M,18.0M,18.2M,,58091
39320,2015-12-01,0:30,AUD,L,Commodity Prices y/y,-22.00%,,-20.20%,-19.80%,54912
39321,2015-12-01,1:45,CHF,L,GDP q/q,0.00%,0.20%,0.20%,,56403
39322,2015-12-01,2:00,GBP,H,Bank Stress Test Results,,,,,62638
39323,2015-12-01,2:00,GBP,L,FPC Statement,,,,,59434
39324,2015-12-01,2:00,GBP,M,BOE Financial Stability Report,,,,,55696
39325,2015-12-01,3:00,GBP,H,BOE Gov Carney Speaks,,,,,62639
39326,2015-12-01,3:15,EUR,M,Spanish Manufacturing PMI,53.1,51.9,51.3,,55427
39327,2015-12-01,3:18,CHF,M,Retail Sales y/y,-0.80%,0.40%,-1.20%,0.20%,56455
39328,2015-12-01,3:30,CHF,L,Manufacturing PMI,49.7,50.8,50.7,,55423
39329,2015-12-01,3:45,EUR,L,Italian Manufacturing PMI,54.9,54.3,54.1,,55426
39330,2015-12-01,3:50,EUR,L,French Final Manufacturing PMI,50.6,50.8,50.8,,59081
39331,2015-12-01,3:55,EUR,L,German Final Manufacturing PMI,52.9,52.6,52.6,,59085
39332,2015-12-01,3:55,EUR,M,German Unemployment Change,-13K,-4K,-6K,-5K,57548
39333,2015-12-01,4:00,EUR,L,Final Manufacturing PMI,52.8,52.8,52.8,,55425
39334,2015-12-01,4:00,EUR,L,Italian Monthly Unemployment Rate,11.50%,11.70%,11.60%,11.80%,56647
39335,2015-12-01,4:30,GBP,H,Manufacturing PMI,52.7,53.7,55.2,55.5,55424
39336,2015-12-01,5:00,EUR,M,Unemployment Rate,10.70%,10.80%,10.80%,,57341
39337,2015-12-01,8:30,CAD,H,GDP m/m,-0.50%,0.10%,0.10%,,58508
39338,2015-12-01,9:24,NZD,H,GDT Price Index,3.60%,,-7.90%,,56360
39339,2015-12-01,9:30,CAD,L,RBC Manufacturing PMI,48.6,,48,,59562
39340,2015-12-01,9:45,USD,L,Final Manufacturing PMI,52.8,52.6,52.6,,55420
39341,2015-12-01,10:00,USD,H,ISM Manufacturing PMI,48.6,50.6,50.1,,58013
39342,2015-12-01,10:00,USD,L,Construction Spending m/m,1.00%,0.50%,0.60%,,57706
39343,2015-12-01,10:00,USD,L,ISM Manufacturing Prices,35.5,40,39,,58019
39344,2015-12-01,12:45,USD,M,FOMC Member Evans Speaks,,,,,62640
39345,2015-12-01,18:50,JPY,L,Monetary Base y/y,32.50%,35.20%,32.50%,,56933
39346,2015-12-01,19:01,GBP,L,BRC Shop Price Index y/y,-2.10%,,-1.80%,,55828
39347,2015-12-01,19:10,AUD,H,RBA Gov Stevens Speaks,,,,,62641
39348,2015-12-01,19:30,AUD,H,GDP q/q,0.90%,0.70%,0.30%,0.20%,54928
39349,2015-12-01,20:00,USD,M,FOMC Member Brainard Speaks,,,,,62642
39350,2015-12-02,3:00,EUR,M,Spanish Unemployment Change,-27.1K,-10.3K,82.3K,,56609
39351,2015-12-02,4:30,GBP,H,Construction PMI,55.3,58.4,58.8,,55523
39352,2015-12-02,5:00,EUR,L,PPI m/m,-0.30%,-0.40%,-0.40%,-0.30%,57344
39353,2015-12-02,5:00,EUR,M,Core CPI Flash Estimate y/y,0.90%,1.10%,1.10%,1.00%,57343
39354,2015-12-02,5:00,EUR,M,CPI Flash Estimate y/y,0.10%,0.20%,0.10%,0.00%,57342
39355,2015-12-02,8:10,USD,M,FOMC Member Lockhart Speaks,,,,,62643
39356,2015-12-02,8:15,USD,H,ADP Non-Farm Employment Change,217K,191K,196K,182K,54497
39357,2015-12-02,8:30,USD,L,Revised Unit Labor Costs q/q,1.80%,1.10%,1.40%,,57931
39358,2015-12-02,8:30,USD,M,Fed Chair Yellen Speaks,,,,,62644
39359,2015-12-02,8:30,USD,M,Revised Nonfarm Productivity q/q,2.20%,2.20%,1.60%,,57930
39360,2015-12-02,9:00,USD,L,FOMC Member Tarullo Speaks,,,,,62777
39361,2015-12-02,10:00,CAD,H,BOC Rate Statement,,,,,57383
39362,2015-12-02,10:00,CAD,H,Overnight Rate,0.50%,0.50%,0.50%,,57384
39363,2015-12-02,10:30,USD,M,Crude Oil Inventories,1.2M,-0.6M,1.0M,,54393
39364,2015-12-02,12:25,USD,H,Fed Chair Yellen Speaks,,,,,61417
39365,2015-12-02,14:00,USD,L,Beige Book,,,,,54569
39366,2015-12-02,15:40,USD,M,FOMC Member Williams Speaks,,,,,62645
39367,2015-12-02,17:30,AUD,L,AIG Services Index,48.2,,48.9,,54745
39368,2015-12-02,19:00,AUD,L,HIA New Home Sales m/m,-3.00%,,-4.00%,,54963
39369,2015-12-02,19:30,AUD,H,Trade Balance,-3.31B,-2.61B,-2.40B,-2.32B,54876
39370,2015-12-02,20:45,CNY,M,Caixin Services PMI,51.2,53.1,52,,55494
39371,2015-12-03,3:15,EUR,L,Spanish Services PMI,56.7,56.2,55.9,,55499
39372,2015-12-03,3:45,EUR,L,Italian Services PMI,53.4,53.9,53.4,,55498
39373,2015-12-03,3:50,EUR,L,French Final Services PMI,51,51.3,51.3,,59269
39374,2015-12-03,3:55,EUR,L,German Final Services PMI,55.6,55.6,55.6,,59271
39375,2015-12-03,4:00,EUR,L,Final Services PMI,54.2,54.6,54.6,,55497
39376,2015-12-03,4:30,GBP,H,Services PMI,55.9,55.1,54.9,,55495
39377,2015-12-03,4:56,EUR,L,Spanish 10-y Bond Auction,1.46|2.6,,1.75|2.4,,56597
39378,2015-12-03,5:00,EUR,L,French 10-y Bond Auction,0.50|2.3,,0.95|2.5,,56490
39379,2015-12-03,5:00,EUR,L,Retail Sales m/m,-0.10%,0.20%,-0.10%,,57345
39380,2015-12-03,7:30,USD,L,Challenger Job Cuts y/y,-13.90%,,-1.30%,,54560
39381,2015-12-03,7:45,EUR,H,Minimum Bid Rate,0.05%,0.05%,0.05%,,54665
39382,2015-12-03,8:30,EUR,H,ECB Press Conference,,,,,54664
